date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:52	931/931	---M--	200	added ('OK')	image/png	etag:%223a3-59b7c3cd4f57c%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/gridtile_white.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/gridtile_white.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:52	175537/175537	---M--	200	added ('OK')	image/svg+xml	etag:%222adb1-59b7c3f937763%22	https://www.designesia.com/themes/archi-main/fonts/et-line-font/fonts/et-line.svg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/fonts/et-line-font/fonts/et-line.svg	(from https://www.designesia.com/themes/archi-main/fonts/et-line-font/style.css)
15:22:52	938/938	---M--	200	added ('OK')	image/png	etag:%223aa-59b7c3cc7d625%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/gridtile_3x3.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/gridtile_3x3.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:53	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-59b7c3ccca882%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/gridtile_3x3_white.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:54	2746/2746	---M--	200	added ('OK')	image/png	etag:%22aba-59b7c3c902c4b%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/boxed_bgtile.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/boxed_bgtile.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:55	149/149	---M--	200	added ('OK')	image/png	etag:%2295-59b7c3cfa7ec3%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/navigdots_bgtile.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/navigdots_bgtile.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:55	2254/2254	---M--	200	added ('OK')	image/png	etag:%228ce-59b7c3c9963a4%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/bullet.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/bullet.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:56	1153/1153	---M--	200	added ('OK')	image/png	etag:%22481-59b7c3c9c70e2%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/bullets.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/bullets.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:56	278/278	---M--	200	added ('OK')	image/png	etag:%22116-59b7c3ca634dc%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/bullets2.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/bullets2.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:56	924/924	---M--	200	added ('OK')	image/png	etag:%2239c-59b7c3ca9133a%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/bullet_boxed.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/bullet_boxed.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:57	743/743	---M--	200	added ('OK')	image/png	etag:%222e7-59b7c3cf260a8%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/navigdots.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/navigdots.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:57	3275/3275	---M--	200	added ('OK')	image/png	etag:%22ccb-59b7c3cd90c59%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/large_left.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/large_left.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:57	3327/3327	---M--	200	added ('OK')	image/png	etag:%22cff-59b7c3ce18834%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/large_right.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/large_right.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:58	670/670	---M--	200	added ('OK')	image/png	etag:%2229e-59b7c3d12aa33%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/small_left.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/small_left.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:58	668/668	---M--	200	added ('OK')	image/png	etag:%2229c-59b7c3d1f3cea%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/small_right.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/small_right.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:59	807/807	---M--	200	added ('OK')	image/png	etag:%22327-59b7c3c739bde%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/arrow_left.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/arrow_left.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:59	820/820	---M--	200	added ('OK')	image/png	etag:%22334-59b7c3c7ff016%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/arrow_right.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/arrow_right.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:22:59	846/846	---M--	200	added ('OK')	image/png	etag:%2234e-59b7c3d19beae%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/small_left_boxed.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/small_left_boxed.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:00	807/807	---M--	200	added ('OK')	image/png	etag:%22327-59b7c3d26de05%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/small_right_boxed.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/small_right_boxed.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:02	43543/43543	---M--	200	added ('OK')	image/png	etag:%22aa17-59b7c3c598c0f%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/arrowleft.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/arrowleft.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:02	43719/43719	---M--	200	added ('OK')	image/png	etag:%22aac7-59b7c3c5d934d%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/arrowright.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/arrowright.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:02	348/348	---M--	200	added ('OK')	image/png	etag:%2215c-59b7c3c77e19b%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/arrow_left2.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/arrow_left2.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:03	343/343	---M--	200	added ('OK')	image/png	etag:%22157-59b7c3c842633%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/arrow_right2.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/arrow_right2.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:03	125/125	---M--	200	added ('OK')	image/png	etag:%227d-59b7c3d2b9122%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/timer.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/timer.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:03	184/184	---M--	200	added ('OK')	image/png	etag:%22b8-59b7c3cb2f673%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/coloredbg.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/coloredbg.png	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:04	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-59b7c3ce5fcd1%22	https://www.designesia.com/themes/archi-main/rs-plugin/assets/loader.gif	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/assets/loader.gif	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:04	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-59b7c3da7872e%22	https://www.designesia.com/themes/archi-main/rs-plugin/font/revicons.eot?5510888	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/font/revicons90c6.eot	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:04	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%221d70-59b7c3db89e23%22	https://www.designesia.com/themes/archi-main/rs-plugin/font/revicons.woff?5510888	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/font/revicons90c6.woff	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:05	11968/11968	---M--	200	added ('OK')	application/font-sfnt	etag:%222ec0-59b7c3db45866%22	https://www.designesia.com/themes/archi-main/rs-plugin/font/revicons.ttf?5510888	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/font/revicons90c6.ttf	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:06	13532/13532	---M--	200	added ('OK')	image/svg+xml	etag:%2234dc-59b7c3da7c5ae%22	https://www.designesia.com/themes/archi-main/rs-plugin/font/revicons.svg?5510888	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/rs-plugin/font/revicons90c6.svg	(from https://www.designesia.com/themes/archi-main/rs-plugin/css/settings.css)
15:23:10	187227/187227	---M--	200	added ('OK')	image/jpeg	etag:%222db5b-59b9f1c0f5b2a%22	https://www.designesia.com/themes/archi-main/images/portfolio/view/p1_a.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/portfolio/view/p1_a.jpg	(from https://www.designesia.com/themes/archi-main/project-details-1.html)
15:23:11	155862/155862	---M--	200	added ('OK')	image/jpeg	etag:%22260d6-59b9f1c10f169%22	https://www.designesia.com/themes/archi-main/images/portfolio/view/p1_b.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/portfolio/view/p1_b.jpg	(from https://www.designesia.com/themes/archi-main/project-details-1.html)
15:23:13	175027/175027	---M--	200	added ('OK')	image/jpeg	etag:%222abb3-59b9f1c288099%22	https://www.designesia.com/themes/archi-main/images/portfolio/view/p1_c.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/portfolio/view/p1_c.jpg	(from https://www.designesia.com/themes/archi-main/project-details-1.html)
15:23:13	116058/116058	---M--	200	added ('OK')	image/jpeg	etag:%221c55a-59b9f1c29a978%22	https://www.designesia.com/themes/archi-main/images/portfolio/view/p2_a.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/portfolio/view/p2_a.jpg	(from https://www.designesia.com/themes/archi-main/project-details-2.html)
15:23:16	155441/155441	---M--	200	added ('OK')	image/jpeg	etag:%2225f31-59b9f1c421368%22	https://www.designesia.com/themes/archi-main/images/portfolio/view/p2_b.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/portfolio/view/p2_b.jpg	(from https://www.designesia.com/themes/archi-main/project-details-2.html)
15:23:18	46738/46738	---M-Z	200	added ('OK')	text/html	etag:%22b692-59e34a489a151-gzip%22	https://www.designesia.com/themes/archi-main/index.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:19	169922/169922	---M--	200	added ('OK')	image/jpeg	etag:%22297c2-59b9f1c434be8%22	https://www.designesia.com/themes/archi-main/images/portfolio/view/p3_a.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/portfolio/view/p3_a.jpg	(from https://www.designesia.com/themes/archi-main/project-details-3.html)
15:23:20	2561/2561	---M--	200	added ('OK')	image/png	etag:%22a01-59b9f0e4387fb%22	https://www.designesia.com/themes/archi-main/images/logo.png	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/logo.png	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:21	131987/131987	---M--	200	added ('OK')	image/jpeg	etag:%2220393-59b9f1c5aeab8%22	https://www.designesia.com/themes/archi-main/images/portfolio/view/p3_b.jpg	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/images/portfolio/view/p3_b.jpg	(from https://www.designesia.com/themes/archi-main/project-details-3.html)
15:23:21	50410/50410	---M-Z	200	added ('OK')	text/html	etag:%22c4ea-59e34a67fc2f4-gzip%22	https://www.designesia.com/themes/archi-main/index-studio.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-studio.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:22	45895/45895	---M-Z	200	added ('OK')	text/html	etag:%22b347-59e34a61a3334-gzip%22	https://www.designesia.com/themes/archi-main/index-modern.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-modern.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:24	41274/41274	---M-Z	200	added ('OK')	text/html	etag:%22a13a-59e34a4bbbd51-gzip%22	https://www.designesia.com/themes/archi-main/index-coworking.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-coworking.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:26	28631/28631	---M-Z	200	added ('OK')	text/html	etag:%226fd7-59e34a58b034f-gzip%22	https://www.designesia.com/themes/archi-main/index-landing-product.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-landing-product.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:27	26443/26443	---M-Z	200	added ('OK')	text/html	etag:%22674b-59e34a49c4e85-gzip%22	https://www.designesia.com/themes/archi-main/index-before-after.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-before-after.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:30	38923/38923	---M-Z	200	added ('OK')	text/html	etag:%22980b-59e34a48f2f2d-gzip%22	https://www.designesia.com/themes/archi-main/index-arts.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-arts.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:32	9902/9902	---M-Z	200	added ('OK')	text/html	etag:%2226ae-59e34a87603d8-gzip%22	https://www.designesia.com/themes/archi-main/01_index-minisite.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/01_index-minisite.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:34	37904/37904	---M-Z	200	added ('OK')	text/html	etag:%229410-59e34a4adf21a-gzip%22	https://www.designesia.com/themes/archi-main/index-corporate.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-corporate.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:34	46951/46951	---M-Z	200	added ('OK')	text/html	etag:%22b767-59e34a5a03121-gzip%22	https://www.designesia.com/themes/archi-main/index-light.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-light.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:36	47749/47749	---M-Z	200	added ('OK')	text/html	etag:%22ba85-59e34a5004806-gzip%22	https://www.designesia.com/themes/archi-main/index-header-bottom.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-header-bottom.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:37	47161/47161	---M-Z	200	added ('OK')	text/html	etag:%22b839-59e34a5085681-gzip%22	https://www.designesia.com/themes/archi-main/index-header-bottom-light.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-header-bottom-light.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:37	31194/31194	---M-Z	200	added ('OK')	text/html	etag:%2279da-59e34a657e7ee-gzip%22	https://www.designesia.com/themes/archi-main/index-sidebar.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-sidebar.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:37	45458/45458	---M-Z	200	added ('OK')	text/html	etag:%22b192-59e34a4c513eb-gzip%22	https://www.designesia.com/themes/archi-main/index-elegant.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-elegant.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:38	28399/28399	---M-Z	200	added ('OK')	text/html	etag:%226eef-59e34a7ef114d-gzip%22	https://www.designesia.com/themes/archi-main/sidebar-light-index.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/sidebar-light-index.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:38	40177/40177	---M-Z	200	added ('OK')	text/html	etag:%229cf1-59e34a5690444-gzip%22	https://www.designesia.com/themes/archi-main/index-landing-page.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-landing-page.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:38	40346/40346	---M-Z	200	added ('OK')	text/html	etag:%229d9a-59e34a579bd7a-gzip%22	https://www.designesia.com/themes/archi-main/index-landing-page-light.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-landing-page-light.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:39	39961/39961	---M-Z	200	added ('OK')	text/html	etag:%229c19-59e34a6080300-gzip%22	https://www.designesia.com/themes/archi-main/index-minimal.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-minimal.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:39	55128/55128	---M-Z	200	added ('OK')	text/html	etag:%22d758-59e34a61d7ef2-gzip%22	https://www.designesia.com/themes/archi-main/index-onepage.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-onepage.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:39	38475/38475	---M-Z	200	added ('OK')	text/html	etag:%22964b-59e34a5f2e4cd-gzip%22	https://www.designesia.com/themes/archi-main/index-masonry-med-4-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-masonry-med-4-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:39	38515/38515	---M-Z	200	added ('OK')	text/html	etag:%229673-59e34a5d039e3-gzip%22	https://www.designesia.com/themes/archi-main/index-masonry-light-med-4-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-masonry-light-med-4-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:40	44657/44657	---M-Z	200	added ('OK')	text/html	etag:%22ae71-59e34a645d6f9-gzip%22	https://www.designesia.com/themes/archi-main/index-profession-light.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-profession-light.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:41	44305/44305	---M-Z	200	added ('OK')	text/html	etag:%22ad11-59e34a644ae1a-gzip%22	https://www.designesia.com/themes/archi-main/index-profession.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-profession.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:41	36723/36723	---M-Z	200	added ('OK')	text/html	etag:%228f73-59e34a62f12e7-gzip%22	https://www.designesia.com/themes/archi-main/index-portfolio-minimal.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-portfolio-minimal.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:41	47807/47807	---M-Z	200	added ('OK')	text/html	etag:%22babf-59e34a66da260-gzip%22	https://www.designesia.com/themes/archi-main/index-snowy.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-snowy.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:42	8252/8252	---M-Z	200	added ('OK')	text/html	etag:%22203c-59e34a49c5e25-gzip%22	https://www.designesia.com/themes/archi-main/index-coming-soon.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-coming-soon.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:42	40758/40758	---M-Z	200	added ('OK')	text/html	etag:%229f36-59e34a656bf0e-gzip%22	https://www.designesia.com/themes/archi-main/index-rtl.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-rtl.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:42	46812/46812	---M-Z	200	added ('OK')	text/html	etag:%22b6dc-59e34a552ad92-gzip%22	https://www.designesia.com/themes/archi-main/index-hero-slider.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-hero-slider.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:43	42729/42729	---M-Z	200	added ('OK')	text/html	etag:%22a6e9-59e34a542fdfc-gzip%22	https://www.designesia.com/themes/archi-main/index-hero-particle.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-hero-particle.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:43	42514/42514	---M-Z	200	added ('OK')	text/html	etag:%22a612-59e34a53d7fc0-gzip%22	https://www.designesia.com/themes/archi-main/index-hero-parallax.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-hero-parallax.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:43	43030/43030	---M-Z	200	added ('OK')	text/html	etag:%22a816-59e34a5581c2f-gzip%22	https://www.designesia.com/themes/archi-main/index-hero-video.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-hero-video.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:43	43719/43719	---M-Z	200	added ('OK')	text/html	etag:%22aac7-59e34a5683925-gzip%22	https://www.designesia.com/themes/archi-main/index-hero-youtube.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-hero-youtube.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:44	42488/42488	---M-Z	200	added ('OK')	text/html	etag:%22a5f8-59e34a52e3d89-gzip%22	https://www.designesia.com/themes/archi-main/index-hero-looping-image.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/index-hero-looping-image.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:44	32448/32448	---M-Z	200	added ('OK')	text/html	etag:%227ec0-59e34a74eca72-gzip%22	https://www.designesia.com/themes/archi-main/project-wide-2-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-wide-2-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:44	32448/32448	---M-Z	200	added ('OK')	text/html	etag:%227ec0-59e34a7592aab-gzip%22	https://www.designesia.com/themes/archi-main/project-wide-3-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-wide-3-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:45	32195/32195	---M-Z	200	added ('OK')	text/html	etag:%227dc3-59e34a6e59134-gzip%22	https://www.designesia.com/themes/archi-main/project-contained-3-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-contained-3-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:45	32195/32195	---M-Z	200	added ('OK')	text/html	etag:%227dc3-59e34a6e552b4-gzip%22	https://www.designesia.com/themes/archi-main/project-contained-2-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-contained-2-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:45	32195/32195	---M-Z	200	added ('OK')	text/html	etag:%227dc3-59e34a6f6f649-gzip%22	https://www.designesia.com/themes/archi-main/project-contained-4-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-contained-4-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:45	30244/30244	---M-Z	200	added ('OK')	text/html	etag:%227624-59e34a6d28640-gzip%22	https://www.designesia.com/themes/archi-main/project-carousel-3-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-carousel-3-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:46	30244/30244	---M-Z	200	added ('OK')	text/html	etag:%227624-59e34a6c0560c-gzip%22	https://www.designesia.com/themes/archi-main/project-carousel-2-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-carousel-2-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:46	30244/30244	---M-Z	200	added ('OK')	text/html	etag:%227624-59e34a6d2b520-gzip%22	https://www.designesia.com/themes/archi-main/project-carousel-4-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-carousel-4-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:46	32227/32227	---M-Z	200	added ('OK')	text/html	etag:%227de3-59e34a72a98e9-gzip%22	https://www.designesia.com/themes/archi-main/project-inverted-3-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-inverted-3-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:47	32227/32227	---M-Z	200	added ('OK')	text/html	etag:%227de3-59e34a723c2ed-gzip%22	https://www.designesia.com/themes/archi-main/project-inverted-2-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-inverted-2-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:47	32227/32227	---M-Z	200	added ('OK')	text/html	etag:%227de3-59e34a7357622-gzip%22	https://www.designesia.com/themes/archi-main/project-inverted-4-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-inverted-4-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:47	28797/28797	---M-Z	200	added ('OK')	text/html	etag:%22707d-59e34a746bbf7-gzip%22	https://www.designesia.com/themes/archi-main/project-masonry-4-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-masonry-4-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
15:23:48	28796/28796	---M-Z	200	added ('OK')	text/html	etag:%22707c-59e34a73ce85d-gzip%22	https://www.designesia.com/themes/archi-main/project-masonry-3-cols.html	C:/My%20Web%20Sites/interior/www.designesia.com/themes/archi-main/project-masonry-3-cols.html	(from https://www.designesia.com/themes/archi-main/project-wide-4-cols.html)
